Gene Name	Concentration in g/L
ASAH1	0.000000400000000
ASAH2	0.000002200000000
EFHD1	0.000000014000000
EFHD2	0.000000220000000
ADAM10	0.000000690000000
MFGE8	0.000002800000000
ADAM11	0.000000023000000
PTTG1IP	0.000000026000000
ADAM12	0.000014000000000
ADAM15	0.000000640000000
CSPG4	0.000048000000000
ADAM17	0.000000300000000
APOC1	0.017500000000000
ADAM19	0.000000017000000
ALDH18A1	0.000000048000000
APOC2	0.046000000000000
APOC3	0.077500000000000
ATE1	0.000000083000000
APOC4	0.000990000000000
TMSB15A	0.000000130000000
U2AF1L5	0.000000028000000
TNC	0.000700000000000
CHST10	0.000000680000000
CHST11	0.000000055000000
TNF	0.000000010000000
CHST12	0.000000960000000
CLUL1	0.000000011000000
CHST14	0.000000020000000
CHST15	0.000000690000000
ENHO	0.000004200000000
CBLN1	0.000006000000000
RPL13A	0.000000044000000
CBLN2	0.000001400000000
TNN	0.000034000000000
CBLN4	0.000010000000000
TNR	0.000000058000000
ACTA1	0.002800000000000
CD99L2	0.000001200000000
BGN	0.000003300000000
OS9	0.000000010000000
PHB2	0.000000077000000
INPP1	0.000000031000000
MYBPH	0.000000009700000
GCA	0.000001300000000
TP53I3	0.000000250000000
FCGRT	0.000024000000000
MYRF	0.000001400000000
GCG	0.000000275000000
SEPHS1	0.000000021000000
OSM	0.000000040000000
SEPHS2	0.000000029000000
ADAM22	0.000000180000000
RNH1	0.000022000000000
ADAM23	0.000000890000000
RILP	0.000000018000000
ZG16B	0.000000690000000
REXO2	0.000000340000000
ATF6	0.000046000000000
TMEM248	0.000001600000000
RANGAP1	0.000000075000000
IL13RA1	0.000017000000000
GGCT	0.000002100000000
LDHA	0.000170000000000
LDHB	0.000560000000000
CNDP1	0.002100000000000
CNDP2	0.000002600000000
MELTF	0.000041000000000
SELENOF	0.000000420000000
FGFR1	0.000078000000000
FGFR2	0.000001200000000
FGFR3	0.000002500000000
FGFR4	0.000007400000000
SNAPIN	0.000000020000000
SELENOM	0.000000170000000
LAMP1	0.000370000000000
RAD50	0.000000012000000
LAMP2	0.000520000000000
LAMP3	0.000000059000000
ENOPH1	0.000000240000000
TF	10.048999999999999
SELENOP	0.002000000000000
TG	0.000001600000000
PTGDS	0.002500000000000
GOT1	0.000100000000000
OTC	0.000002200000000
GOT2	0.000002800000000
GDA	0.000001500000000
CHID1	0.000001500000000
C1orf56	0.000087000000000
PABPC1	0.000003900000000
PABPC4	0.000000850000000
FSCN1	0.000004300000000
SGTA	0.000000081000000
CMA1	0.000003000000000
SEMA3A	0.000001600000000
SEMA3B	0.000000790000000
SEMA3C	0.000000013000000
SEMA3D	0.000000120000000
ATG3	0.000000140000000
SEMA3F	0.000004800000000
SEMA3G	0.000005600000000
GREM1	0.000240000000000
GREM2	0.000000012000000
ATG7	0.000000033000000
WASF2	0.000000084000000
MGLL	0.000000100000000
MPIG6B	0.000000330000000
TPR	0.000030000000000
ORM1	0.505500000000000
ACTC1	0.002400000000000
ORM2	0.020710000000000
BID	0.000000800000000
GORASP2	0.000000830000000
SLPI	0.000017800000000
RIN3	0.000000007400000
PPT1	0.000000240000000
STX11	0.000001100000000
GLTPD2	0.000000150000000
RGS10	0.000000840000000
C1orf68	0.000000220000000
RGS18	0.000000340000000
BROX	0.000000270000000
RTN4R	0.000001900000000
CPVL	0.000000760000000
INHBA	0.000000210000000
INHBB	0.000000130000000
INHBC	0.000021000000000
SEMA4A	0.000003300000000
SEMA4B	0.000061000000000
INHBE	0.000003500000000
TMEM263	0.000000014000000
PCOLCE2	0.000000580000000
SEMA4C	0.000000700000000
SEMA4D	0.000007500000000
SEMA4G	0.000001300000000
AMACR	0.000000070000000
ERVH48-1	0.000000057000000
SPINT1	0.000007400000000
MARS1	0.000000023000000
CMBL	0.000000580000000
LAT	0.000000140000000
CEMIP	0.000001700000000
NOL3	0.000000026000000
ABAT	0.000002100000000
CHGA	0.000195000000000
CHGB	0.000006500000000
GAL3ST4	0.000000035000000
LIFR	0.000000260000000
ATP5F1A	0.000008800000000
ATP5F1B	0.000019000000000
NEU1	0.000000180000000
NEU2	0.000000025000000
ATP5F1C	0.000000070000000
ATP5F1D	0.000000160000000
SEMA5A	0.000000013000000
EXOC4	0.000000010000000
ACTR1A	0.000000560000000
ACTR1B	0.000000049000000
QPCT	0.000000390000000
GLB1	0.000002700000000
ANP32A	0.000000770000000
ANP32B	0.000000570000000
LILRA1	0.000094000000000
CCL1	0.000000084000000
LILRA2	0.000140000000000
CCL2	0.000000320000000
CCL3	0.000000140000000
ANP32E	0.000000280000000
LILRA4	0.000012000000000
CCL4	0.000000140000000
LILRA5	0.000000670000000
CCL5	0.000011450000000
LILRA6	0.000021000000000
ATIC	0.000003900000000
CCL7	0.000000030000000
SVIL	0.000000210000000
CCL8	0.000000032000000
LBP	0.013150000000000
TTPA	0.000000010000000
PSAPL1	0.000000031000000
IGLV3-10	0.002000000000000
IGLV3-12	0.000850000000000
ATF6B	0.000046000000000
IGLV3-16	0.000350000000000
IGLV3-19	0.001200000000000
LY6G6F	0.000000380000000
BANF1	0.000000690000000
IGSF10	0.000000540000000
THBS1	0.008700000000000
THBS2	0.000021000000000
THBS3	0.000009400000000
THBS4	0.000510000000000
VWA1	0.000000250000000
IRGQ	0.000000045000000
GGH	0.001200000000000
VWA7	0.000000009200000
ISG15	0.000005000000000
SEMA6A	0.000000620000000
FLT1	0.000000483500000
SEMA6B	0.000001100000000
CRABP2	0.000000076000000
SEMA6C	0.000001500000000
FLT3	0.000000210000000
SEMA6D	0.000001100000000
NPLOC4	0.000000030000000
FLT4	0.000155000000000
CUTA	0.000026000000000
SDC1	0.000033050000000
PURA	0.000000260000000
PURB	0.000000150000000
LILRB2	0.000065000000000
SDC4	0.000000320000000
PCK1	0.000000840000000
LILRB3	0.000016000000000
NUP133	0.000000006300000
LILRB4	0.000000011000000
DKK3	0.000018000000000
PCK2	0.000003500000000
LILRB5	0.000058000000000
RPL18A	0.000000044000000
TSN	0.000000280000000
SPRR3	0.000000005200000
COL24A1	0.000000052000000
TST	0.000000560000000
IGLV3-21	0.004700000000000
IL1RL1	0.000011050000000
IGLV3-22	0.001100000000000
RNLS	0.011000000000000
GLCE	0.000000240000000
IGLV3-25	0.003200000000000
PPME1	0.000000045000000
IGLV3-27	0.000720000000000
GH1	0.000004550000000
LDLR	0.000023000000000
GH2	0.000004200000000
C20orf27	0.000000140000000
XG	0.000000022000000
ADRM1	0.000000028000000
PRDX1	0.000110000000000
PRDX2	0.000800000000000
PRDX3	0.000001600000000
COL2A1	0.000001400000000
PRDX4	0.000004400000000
PRDX5	0.000006900000000
PRDX6	0.000120000000000
IGSF21	0.000000023000000
LARP1	0.000000012000000
PCYOX1	0.000510000000000
TYMP	0.000011000000000
OXT	0.000001500000000
GHR	0.000013100000000
IGDCC4	0.000064000000000
CLSTN1	0.000086000000000
TGFA	0.000000058000000
SEMA7A	0.000038000000000
CLSTN2	0.000000130000000
CLSTN3	0.000001700000000
AKR7A2	0.000000950000000
AKR7A3	0.000001900000000
COX17	0.000000220000000
TCOF1	0.000000018000000
NONO	0.000000450000000
IGHV5-51	0.002700000000000
CKMT2	0.000003000000000
CCN2	0.000003450000000
CCN3	0.000136400000000
ARHGDIA	0.000021000000000
ARHGDIB	0.000061000000000
CCN5	0.000001200000000
TTN	0.000016000000000
VPS26A	0.000000041000000
VPS26B	0.000000008800000
TTR	0.224500000000000
PMCH	0.000000270000000
KRTAP4-3	0.000001400000000
ACTG1	0.004900000000000
KRTAP4-4	0.000001500000000
KRTAP4-6	0.000015000000000
GLDC	0.000000740000000
KRTAP4-8	0.000006900000000
IMMT	0.000000220000000
GLDN	0.000000410000000
PCLO	0.000006000000000
GYPA	0.000015000000000
NDST1	0.000001400000000
NDST2	0.000000130000000
GYPC	0.000000970000000
VWC2	0.000000039000000
ENO1	0.000310000000000
ENO2	0.000055000000000
ENO3	0.000086000000000
CRAT	0.000000008100000
ISOC1	0.000001900000000
SVEP1	0.000160000000000
ISOC2	0.000000220000000
GIP	0.000000287000000
ATL3	0.000000058000000
VWCE	0.000002200000000
DNASE1	0.000000420000000
DNASE2	0.000000560000000
MYBPC1	0.000000240000000
MYBPC2	0.000000420000000
MYBPC3	0.000000021000000
NUP155	0.000000028000000
HEPH	0.000003700000000
LEP	0.000018000000000
NEXN	0.000002900000000
CRB2	0.000000210000000
SMIM1	0.000000340000000
CACYBP	0.000000560000000
RAC1	0.000003900000000
RAC2	0.000003300000000
EPS15	0.000000065000000
FREM1	0.000000058000000
FREM2	0.000001500000000
CSF2RA	0.000013000000000
COL11A1	0.000000640000000
COL11A2	0.000002100000000
ASAP1	0.000000031000000
ASAP2	0.000000260000000
SIAE	0.000002200000000
FAM3A	0.000000015000000
FAM3B	0.000001175000000
FAM3C	0.000048000000000
ALCAM	0.001600000000000
FAM3D	0.000000015000000
PLIN1	0.000000022000000
PLIN3	0.000011000000000
PLIN4	0.000000055000000
HTRA1	0.000016300000000
HTRA2	0.000000260000000
SULF2	0.000000340000000
HTRA4	0.000000023000000
NUP160	0.000000015000000
SDF4	0.000002600000000
B3GALT6	0.000000014000000
BOC	0.000007900000000
PMEL	0.000011000000000
PCNA	0.000000170000000
CHL1	0.005800000000000
PCNP	0.000000038000000
TUBA1C	0.000160000000000
PTBP1	0.000004500000000
LARS1	0.000000110000000
APOL1	0.005400000000000
APOL2	0.000029000000000
YIF1B	0.000000037000000
NOTCH1	0.000029000000000
NOTCH2	0.000160000000000
GLG1	0.000002100000000
NOTCH3	0.000046000000000
NOTCH4	0.000006400000000
ESM1	0.000000920000000
ASPDH	0.000000200000000
GBP1	0.000000110000000
PRB2	0.000025000000000
PRB3	0.000027000000000
STOML2	0.000000044000000
BPI	0.000003689000000
MYLPF	0.000001000000000
GLRX3	0.000000350000000
RASGRP2	0.000001900000000
BANK1	0.000000019000000
IGKV1D-8	0.001900000000000
KAZALD1	0.000000065000000
GLA	0.000001300000000
SEPTIN2	0.000003300000000
SEPTIN5	0.000000860000000
SEPTIN6	0.000002900000000
SEPTIN7	0.000004300000000
SEPTIN9	0.000000770000000
GLOD4	0.000003500000000
GLS	0.000000092000000
VMO1	0.000002900000000
COL7A1	0.000000006000000
GINM1	0.000000035000000
HNRNPC	0.000001200000000
NTN1	0.000000110000000
HNRNPD	0.000001100000000
HNRNPF	0.000002500000000
COX5A	0.000000530000000
COX5B	0.000000230000000
HNRNPK	0.000007100000000
HNRNPL	0.000000420000000
TXN	0.000016000000000
HNRNPM	0.000000440000000
OXSR1	0.000000300000000
HNRNPR	0.000000470000000
HNRNPU	0.000002100000000
UBASH3B	0.000000023000000
SDHA	0.000000360000000
SDHB	0.000000007900000
TAF15	0.000000044000000
CMIP	0.000000083000000
SYAP1	0.000000013000000
RMDN3	0.000000042000000
JPT1	0.000000040000000
JPT2	0.000000076000000
OPCML	0.000007100000000
ACBD3	0.000000029000000
SNX12	0.000000089000000
SNX18	0.000000012000000
KRTAP9-7	0.000002900000000
PRCP	0.000042000000000
IGHV7-4-1	0.000560000000000
ALOX12B	0.000000007000000
ENSA	0.000000700000000
FLRT2	0.000000017000000
FLRT3	0.000001100000000
WFDC12	0.000000086000000
COX6C	0.000000210000000
ABI1	0.000000440000000
EIF2A	0.000000016000000
CILP2	0.000022000000000
PRPF19	0.000000071000000
HINT1	0.000002800000000
HINT2	0.000000110000000
BPIFA1	0.000001200000000
DPM3	0.000000290000000
PFDN2	0.000000085000000
DNAJB11	0.000000100000000
PFDN4	0.000000220000000
PFDN5	0.000000110000000
PFDN6	0.000000089000000
TUBA4A	0.000130000000000
HDDC2	0.000000044000000
PDCD5	0.000000047000000
PDCD6	0.000001800000000
NUCKS1	0.000000013000000
GNS	0.000000510000000
RFC5	0.000000006500000
SCGB3A1	0.000010000000000
SCGB3A2	0.000000800000000
SIGLEC1	0.000000260000000
DAAM1	0.000000009700000
COL16A1	0.000000960000000
AGER	0.000002750000000
SIGLEC7	0.000002600000000
APEX1	0.000000330000000
CCT2	0.000003500000000
SIGLEC9	0.000000270000000
COX7C	0.000000039000000
CCT3	0.000001300000000
CCT4	0.000001700000000
CCT5	0.000001400000000
RPS15A	0.000000210000000
ADGRA2	0.000000270000000
CCT7	0.000001900000000
ADGRA3	0.000000280000000
CCT8	0.000001100000000
EIF3A	0.000000110000000
ALAD	0.000044000000000
EIF3B	0.000000180000000
EIF3D	0.000000036000000
TRHDE	0.000007300000000
PDCD6IP	0.000004100000000
EIF3E	0.000000021000000
EIF3F	0.000000083000000
HBA1	0.014000000000000
EIF3G	0.000000064000000
HBA2	0.014000000000000
BSG	0.000000340000000
EIF3H	0.000000038000000
EIF3I	0.000000070000000
EIF3J	0.000000280000000
EIF3L	0.000000072000000
SFXN1	0.000000023000000
EIF3M	0.000000130000000
LYVE1	0.003300000000000
ARCN1	0.000000140000000
BPIFB1	0.000002700000000
BPIFB2	0.000000036000000
TGM1	0.000000530000000
TGM2	0.000001700000000
TGM3	0.000014000000000
PREP	0.000001700000000
CMPK1	0.000001400000000
CD163L1	0.000000660000000
CHPF	0.000000570000000
PLA2G7	0.000148700000000
CANT1	0.000003300000000
EFEMP1	0.001900000000000
EFEMP2	0.000002600000000
PDHA1	0.000000100000000
SPTA1	0.000011000000000
SQSTM1	0.000000081000000
SDK1	0.000009500000000
SDK2	0.000005300000000
CREB3L3	0.000000032000000
ADGRB2	0.000000032000000
ENPEP	0.000055000000000
ADGRB3	0.000000008600000
FAM234A	0.000005300000000
PRPF31	0.000000013000000
MGAT4B	0.000000019000000
EIF4B	0.000000340000000
BTC	0.000000310000000
ACTN1	0.000210000000000
BTD	0.002800000000000
ACTN2	0.000025000000000
PRF1	0.000002100000000
ACTN3	0.000011000000000
EIF4E	0.000000450000000
ACTN4	0.000071000000000
ATRN	0.027000000000000
EIF4H	0.000000750000000
CASP3	0.000000094000000
BTK	0.000002300000000
GP2	0.000000041000000
GP5	0.000270000000000
GP6	0.000044000000000
CTNNA1	0.000000057000000
GP9	0.000002600000000
LIPA	0.000000280000000
LIPC	0.000005500000000
SCUBE1	0.000001195000000
SCUBE2	0.000001100000000
SCUBE3	0.000001195000000
ARRB1	0.000001500000000
LIPG	0.000330405000000
PRSS1	0.100000000000000
PRSS2	0.000890000000000
PRSS3	0.000700000000000
GPI	0.000086000000000
POFUT1	0.000000060000000
ALDH4A1	0.000000058000000
PRSS8	0.000004400000000
FGFBP2	0.000193000000000
SLC2A1	0.000002000000000
GPT	0.000017000000000
PRKCA	0.000000190000000
PRKCB	0.000000380000000
VCL	0.000750000000000
PRKCD	0.000000030000000
VCP	0.000034000000000
SNCA	0.000028000000000
NGFR	0.000000490000000
SNCG	0.000000023000000
STK10	0.000000016000000
TNNC1	0.000000990000000
TNNC2	0.000000560000000
EIF5B	0.000000210000000
PRG2	0.000100000000000
CASQ1	0.000000270000000
UBA1	0.000014000000000
PRG3	0.000000680000000
UBA2	0.000000130000000
PRG4	0.004300000000000
UBA3	0.000000035000000
UBA5	0.000000043000000
UBA6	0.000000012000000
UBA7	0.000000370000000
LIMA1	0.000000090000000
DPP3	0.000003200000000
CTNNB1	0.000002000000000
AOX1	0.000003300000000
DPP4	0.000190000000000
DPP7	0.000001600000000
COLGALT1	0.000000009700000
CHRD	0.000000350000000
RAD23A	0.000003400000000
RAD23B	0.000005900000000
DDOST	0.000000120000000
SND1	0.000001800000000
ACOT7	0.000000026000000
PRKDC	0.000000250000000
ACOT9	0.000000007600000
LRPPRC	0.000000210000000
LIMCH1	0.000000005600000
HEXA	0.000020000000000
HEXB	0.000040000000000
PTGR1	0.000002400000000
PTGR2	0.000000036000000
ADGRD1	0.000001400000000
CNRIP1	0.000000054000000
STK24	0.000001100000000
KARS1	0.000000082000000
ARMH4	0.000001800000000
STK26	0.000000360000000
NBL1	0.000008100000000
PRH2	0.000021000000000
AHNAK	0.000010000000000
SSC4D	0.000000980000000
MIA3	0.000001400000000
CSE1L	0.000000320000000
SRPRA	0.000000019000000
AMDHD1	0.000001400000000
SRPRB	0.000000012000000
AMDHD2	0.000000110000000
GRN	0.000125000000000
GRP	0.000000340000000
ANXA1	0.003000000000000
ANXA2	0.000019000000000
ANXA3	0.000006400000000
ANXA4	0.000000550000000
PMM2	0.000000021000000
ANXA5	0.000005000000000
MEP1A	0.000002100000000
ANXA6	0.000001800000000
MEP1B	0.000000310000000
ANXA7	0.000000290000000
GNPTG	0.000560000000000
LRIG1	0.000000078000000
LRIG2	0.000002100000000
TLL1	0.000000560000000
GLYAT	0.000000021000000
PTGS1	0.000002100000000
ADGRE5	0.000006200000000
IGHV1-2	0.004000000000000
IGHV1-3	0.002600000000000
HBE1	0.000510000000000
STK39	0.000000080000000
IGKV1-12	0.013000000000000
CASS4	0.000000680000000
CCDC126	0.000039000000000
IGKV1-16	0.010000000000000
IGKV1-17	0.008400000000000
MYDGF	0.000001190000000
NCKAP1	0.000000060000000
SSC5D	0.000088000000000
CTNND1	0.000000200000000
NDUFAB1	0.000000100000000
C1QA	0.002700000000000
C1QC	0.001305000000000
CRKL	0.000002100000000
CX3CL1	0.000001135000000
RALB	0.000000440000000
DCUN1D1	0.000000130000000
GSN	0.175000000000000
POTEF	0.001900000000000
AMPD1	0.000000038000000
AMPD2	0.000000230000000
GSR	0.000081000000000
AMPD3	0.000000077000000
GSS	0.000028000000000
TFPI2	0.000000051000000
FAM151A	0.000000010000000
RALY	0.000000009400000
GLO1	0.000001500000000
POMGNT1	0.000017000000000
ADGRF5	0.000055000000000
PSMB10	0.000001400000000
MYO18A	0.000003400000000
FBXO7	0.000000550000000
ACTR2	0.000035000000000
EXTL1	0.000000079000000
ACTR3	0.000025000000000
PAPSS1	0.000000013000000
EXTL2	0.000080000000000
PAPSS2	0.000000016000000
LOX	0.000000550000000
STIM1	0.000001900000000
IGKV1-27	0.008300000000000
FDPS	0.000001500000000
LIMD1	0.000000008100000
PHGDH	0.000001100000000
HEATR5B	0.000000006800000
SEPTIN11	0.000002800000000
SUGT1	0.000000017000000
ECHDC1	0.000000056000000
ECHDC2	0.000000240000000
ECHDC3	0.000000120000000
GGT1	0.000003600000000
CHIT1	0.000041500000000
OGFOD3	0.000000009700000
GGT5	0.000022000000000
GGT6	0.000000072000000
C1RL	0.010250000000000
GGT7	0.000001900000000
HEBP1	0.000000290000000
HEBP2	0.000000690000000
VGF	0.000002200000000
IGLV3-1	0.004300000000000
PRAP1	0.000210000000000
PNLIPRP1	0.000000340000000
IGLV3-9	0.001500000000000
LPA	0.040400000000000
TLN1	0.001300000000000
TLN2	0.000046000000000
MDH1	0.000049000000000
LNPK	0.000000015000000
BTF3	0.000000180000000
MDH2	0.000014000000000
ADGRG1	0.000000032000000
ALDH9A1	0.000002000000000
LPL	0.000004200000000
ADGRG2	0.000022000000000
ADGRG3	0.000001200000000
RSU1	0.000033000000000
LPP	0.000002700000000
ADGRG6	0.000110000000000
SLC7A5	0.000000051000000
PCMT1	0.000004100000000
IGKV1-39	0.008000000000000
TCTN3	0.000004400000000
SIL1	0.000000710000000
ICAM1	0.001144000000000
ICAM2	0.000730000000000
ICAM3	0.000390000000000
ICAM5	0.000003300000000
RPL10	0.000000520000000
RPL11	0.000000420000000
RPL12	0.000000710000000
FAM107B	0.000000015000000
RPL13	0.000000190000000
RPA1	0.000000082000000
RPL14	0.000000270000000
RPL15	0.000000290000000
RPA3	0.000000017000000
RPL17	0.000000160000000
RPL18	0.000000290000000
RPL19	0.000000160000000
DNPEP	0.000002700000000
PEAR1	0.000062000000000
ACOX1	0.000000096000000
CYRIB	0.000001100000000
ACOX2	0.000000029000000
BASP1	0.000063000000000
DUSP3	0.000001300000000
PNLIP	0.000014000000000
QPRT	0.000000780000000
RNF123	0.000000140000000
IL18BP	0.000009550000000
AGFG1	0.000000120000000
LSM1	0.000000022000000
DNM1L	0.000002000000000
LSM2	0.000000097000000
LSM3	0.000000030000000
CREG1	0.000000520000000
LSM6	0.000000030000000
TGFB1	0.000001300000000
TGFB2	0.000004900000000
TGFB3	0.000000045000000
SORBS3	0.000000007700000
KRTAP19-5	0.000001600000000
AHSA1	0.000000120000000
PROSER2	0.000000220000000
TGFBI	0.001600000000000
RPL21	0.000000034000000
RPL22	0.000000860000000
RPL23	0.000000130000000
RPL24	0.000000044000000
ACYP1	0.000000089000000
PDE3A	0.000037000000000
HHIPL1	0.000000120000000
METRNL	0.000000870000000
CRNN	0.000000100000000
RPL27	0.000000170000000
RPL28	0.000000059000000
RPL29	0.000000190000000
PAPPA2	0.000002000000000
PALLD	0.000000027000000
PSIP1	0.000000024000000
VIM	0.000035000000000
EEF1A1	0.000082000000000
VIP	0.000000120000000
EEF1A2	0.000055000000000
VIT	0.000000140000000
SERPINA10	0.004350000000000
SERPINA11	0.000230000000000
SERPINA12	0.000006500000000
DBH	0.001600000000000
DBI	0.000009100000000
GPNMB	0.000033000000000
TNNI1	0.000000074000000
TNNI2	0.000000110000000
TNNI3	0.000002400000000
GSTA1	0.000028000000000
STIP1	0.000003600000000
LAG3	0.000000013000000
SMC1A	0.000000033000000
EXT1	0.000017000000000
EXT2	0.000039000000000
RPL30	0.000000310000000
RPL31	0.000000110000000
IGHV6-1	0.000930000000000
GLRX	0.000006300000000
RPL32	0.000000045000000
NUTF2	0.000002300000000
RPL38	0.000000180000000
ATP5MD	0.000000055000000
ATP5ME	0.000000280000000
ATP5MF	0.000000060000000
ATP5MG	0.000000044000000
ATXN2	0.000000009600000
PCDHB14	0.000000039000000
PCDHB15	0.000000250000000
FKBP2	0.000000510000000
OLFML2A	0.000000240000000
FKBP3	0.000001300000000
OLFML2B	0.000000012000000
FKBP4	0.000000480000000
FKBP5	0.000000039000000
EEF1B2	0.000000840000000
FKBP8	0.000000010000000
FKBP9	0.000000063000000
DCC	0.000000064000000
DCD	0.000410000000000
PRPF8	0.000000120000000
DCN	0.000001900000000
LSR	0.000003500000000
DNPH1	0.000000540000000
SDSL	0.000000048000000
AGO2	0.000000065000000
SPON1	0.000020000000000
SPON2	0.000002600000000
PDE5A	0.000000850000000
CPPED1	0.000000470000000
RBBP4	0.000000150000000
PRNP	0.000005100000000
RBBP7	0.000000140000000
RBBP9	0.000000040000000
ROBO1	0.000016000000000
ROBO2	0.000001900000000
ROBO4	0.000380000000000
LTA	0.000000008200000
UGDH	0.000001300000000
DDC	0.000000120000000
LTF	0.000350000000000
LSP1	0.000001600000000
SELPLG	0.000002700000000
UBE2L3	0.000005800000000
UBE2L6	0.000000015000000
DYNC1LI1	0.000000023000000
DYNC1LI2	0.000000021000000
COX4I1	0.000000055000000
IGHV2-70D	0.000110000000000
TM9SF2	0.000002100000000
HYOU1	0.000130000000000
TM9SF3	0.000000240000000
FSHB	0.000000078000000
CCDC6	0.000000012000000
STAB1	0.000096000000000
STAB2	0.000001200000000
GLTP	0.000000025000000
PROC	0.005200000000000
ERBB2	0.000000980000000
ERBB3	0.000000450000000
ERBB4	0.000000220000000
SPOCK2	0.000000034000000
GUCY1A1	0.000000007100000
PROZ	0.001175000000000
EFTUD2	0.000000094000000
AGPS	0.000000069000000
MNDA	0.000000400000000
MATN2	0.000001500000000
MATN3	0.000000440000000
MATN4	0.000000014000000
IL10	0.000000005700000
IL11	0.000000035000000
PRKAR1A	0.000001800000000
RFNG	0.000001100000000
ADGRL1	0.000000180000000
IL13	0.000000040000000
ADGRL2	0.000000700000000
PLA2G15	0.000038000000000
LUM	0.029000000000000
IL15	0.000000180000000
ADGRL4	0.000003800000000
IL16	0.000000108650000
IL18	0.000000108000000
IL19	0.000000170000000
LRP11	0.000001500000000
AMOTL1	0.000000059000000
DES	0.000001600000000
IL1A	0.000000011000000
PLA2G1B	0.000003900000000
PTP4A2	0.000000490000000
IL1B	0.000000002300000
GLUL	0.000000150000000
LRP1B	0.000000370000000
SAA1	0.005650000000000
SAA2	0.009200000000000
SAA4	0.049000000000000
LYPLA1	0.000000330000000
LYPLA2	0.000000110000000
ATP5PB	0.000000170000000
PLA2R1	0.000000960000000
ENPP1	0.000004400000000
ATP5PD	0.000000060000000
DPYD	0.000001600000000
ENPP2	0.001200000000000
PCDH10	0.000000088000000
ENPP3	0.000001100000000
ATP5PF	0.000000820000000
PCDH12	0.000014000000000
ENPP5	0.000000620000000
C3orf85	0.000002900000000
ENPP6	0.000000290000000
ENPP7	0.000000450000000
PCDH15	0.000000022000000
SEMG1	0.000007000000000
SEMG2	0.000005000000000
PCDH17	0.000000690000000
PCDH18	0.000005900000000
PCDH19	0.000000083000000
ATP5PO	0.000000150000000
FUCA1	0.000060000000000
FUCA2	0.000056000000000
DPYS	0.000000820000000
EEF1E1	0.000000018000000
GDF11	0.000000193000000
GDF15	0.000001130000000
GDF2	0.000001470000000
A2ML1	0.000010000000000
IL20	0.000000110000000
IL21	0.000000056000000
NXPE3	0.000000012000000
PRKAR2A	0.000000210000000
IL22	0.000000087000000
PRKAR2B	0.000000570000000
IL24	0.000000140000000
IL25	0.000004200000000
IL26	0.000000036000000
IL27	0.000000520000000
PLA2G12B	0.000002300000000
FIS1	0.000000140000000
PLA2G2A	0.000000840000000
GPSM3	0.000000073000000
IGKV3-7	0.000850000000000
TREML1	0.000043000000000
TREML2	0.000003400000000
UTRN	0.000000004200000
AGR2	0.000000038000000
AGR3	0.000000067000000
XPO1	0.000000410000000
A2M	0.885000000000000
XPO5	0.000000013000000
RNASE1	0.001100000000000
RNASE2	0.000200000000000
XPO7	0.000000053000000
RNASE3	0.000004200000000
IL23A	0.000000011000000
RNASE4	0.000061000000000
CSNK2B	0.000000083000000
RNASE6	0.000002600000000
GIPC1	0.000000011000000
RNASE7	0.000000280000000
RPL7A	0.000000490000000
AGXT2	0.000000013000000
CTNNBIP1	0.000000035000000
PEF1	0.000000570000000
GCNT1	0.000000084000000
GCNT2	0.000000750000000
AGRN	0.000020000000000
AGRP	0.000000250000000
UTS2	0.000002600000000
NRXN1	0.000001400000000
NRXN2	0.000001000000000
VTA1	0.000000220000000
XPOT	0.000000009800000
NRXN3	0.000000710000000
IL31	0.000000038000000
IL32	0.000000046000000
IL34	0.000000057000000
IL37	0.000000077000000
GASK1A	0.000000600000000
GASK1B	0.000000013000000
PMVK	0.000000015000000
PRR4	0.000014000000000
PLPBP	0.000000034000000
COL21A1	0.000000290000000
IGFALS	0.020500000000000
CFHR1	0.013000000000000
CFHR2	0.004800000000000
VPS28	0.000000063000000
CFHR3	0.001840000000000
VPS29	0.000000110000000
CFHR4	0.000170000000000
CFHR5	0.001900000000000
BCLAF1	0.000000021000000
MDP1	0.000000029000000
LXN	0.000004700000000
PLA2G4A	0.000000035000000
IARS1	0.000000100000000
IARS2	0.000000035000000
CHST1	0.000000010000000
CHST3	0.000000690000000
IDE	0.000000310000000
CHST7	0.000000009800000
IL4R	0.000000074500000
DCPS	0.000001200000000
RASA1	0.000000012000000
RASA3	0.000001400000000
HSPBP1	0.000000019000000
IDS	0.000017000000000
OPRPN	0.000000063000000
CRTAM	0.000006800000000
VPS35	0.000000500000000
COA3	0.000000013000000
TTC36	0.000000100000000
COA6	0.000000013000000
TTC38	0.000000170000000
RPIA	0.000002500000000
ST6GAL1	0.000009150000000
LY9	0.000000043000000
NBEAL2	0.000000031000000
KPRP	0.000027000000000
FETUB	0.025800000000000
RPL35A	0.000000011000000
GDI1	0.000031000000000
THSD7A	0.000006100000000
MATR3	0.000000260000000
GDI2	0.000053000000000
PBXIP1	0.000000026000000
LYN	0.000000770000000
TMEM25	0.000006900000000
ARMT1	0.000000410000000
SECTM1	0.000016000000000
DAPP1	0.000000056000000
NCCRP1	0.000000400000000
ALPI	0.000000130000000
IGLV4-60	0.000120000000000
HSD17B10	0.000000290000000
ZZEF1	0.000001100000000
ALPL	0.000013000000000
LYZ	0.001500000000000
FAF1	0.000000012000000
